br1	br2	counter	inner	outer	nop	nop2	task_clock	context_switches	cpu_migrations	page_faults	cycles	instructions	branches	branch_misses	L1_dcache_loads	L1_dcache_load_misses	LLC_loads	LLC_load_misses	L1_icache_loads	L1_icache_load_misses	dTLB_loads	dTLB_load_misses	iTLB_loads	iTLB_load_misses	L1_dcache_prefetches	L1_dcache_prefetch_misses
1932	1968	2144206848	123	266	6	7	2565.68	0	0	48	4601679224	6607431052	NA	17440102	50998	2826	NA	NA	2318141558	2891	NA	198	NA	170	NA	NA
1932	1972	2144206848	123	266	6	8	2565.85	0	0	46	4602701583	6626336685	NA	17436269	50515	2822	NA	NA	2318092390	2723	NA	204	NA	4	NA	NA
1936	1944	2144206848	123	266	7	0	2555.15	0	0	46	4584578897	6484129471	NA	17433382	50888	2795	NA	NA	4531964574	1963	NA	1	NA	161	NA	NA
1936	1948	2144206848	123	266	7	1	2555.26	0	0	46	4584842228	6501566957	NA	17432815	50808	2756	NA	NA	4532029857	2725	NA	0	NA	0	NA	NA
1936	1952	2144206848	123	266	7	2	2556.04	0	0	47	4584476953	6518232761	NA	17431436	50595	2928	NA	NA	4550678413	2781	NA	0	NA	1	NA	NA
1936	1956	2144206848	123	266	7	3	2555.29	0	0	46	4584657449	6536489465	NA	17433437	50959	2794	NA	NA	4549581046	2756	NA	0	NA	0	NA	NA
1936	1960	2144206848	123	266	7	4	2555.09	0	0	46	4584734989	6553785226	NA	17432834	50681	2693	NA	NA	4549407293	2030	NA	0	NA	156	NA	NA
1936	1964	2144206848	123	266	7	5	2565.43	0	0	46	4602509525	6571918034	NA	17432998	50704	2736	NA	NA	4567213010	2854	NA	201	NA	9	NA	NA
1936	1968	2144206848	123	266	7	6	2574.70	0	0	46	4619530035	6588723598	NA	17433093	46968	2336	NA	NA	4584290188	2840	NA	212	NA	157	NA	NA
1936	1972	2144206848	123	266	7	7	2574.70	0	0	46	4619429773	6606213404	NA	17433426	46415	2401	NA	NA	4584301472	2734	NA	223	NA	154	NA	NA
1936	1976	2144206848	123	266	7	8	2574.93	0	0	46	4619289059	6623181132	NA	17432745	46786	2469	NA	NA	4584563598	2749	NA	223	NA	160	NA	NA
1940	1948	2144206848	123	266	8	0	2555.53	0	0	46	4584601905	6484072672	NA	17433328	51165	2747	NA	NA	4532044391	2711	NA	0	NA	1	NA	NA
1940	1952	2144206848	123	266	8	1	2555.27	0	0	46	4584615302	6501648812	NA	17433658	51473	2809	NA	NA	4549417021	2871	NA	0	NA	1	NA	NA
1940	1956	2144206848	123	266	8	2	2556.98	0	0	46	4584982674	6520019632	NA	17434288	50913	2772	NA	NA	4549134329	2739	NA	0	NA	0	NA	NA
1940	1960	2144206848	123	266	8	3	2555.09	0	0	46	4584660565	6536314028	NA	17433016	51095	2840	NA	NA	4549499771	2039	NA	0	NA	154	NA	NA
1940	1964	2144206848	123	266	8	4	2564.93	0	0	46	4602824463	6554969461	NA	17433201	50845	2774	NA	NA	4566904942	2723	NA	219	NA	0	NA	NA
1940	1968	2144206848	123	266	8	5	2574.60	0	0	46	4619587513	6571115700	NA	17433607	46738	3119	NA	NA	4584250956	2903	NA	220	NA	171	NA	NA
1940	1972	2144206848	123	266	8	6	2574.67	0	0	46	4619885859	6588691660	NA	17433040	47306	2507	NA	NA	4584489826	2802	NA	230	NA	153	NA	NA
1940	1976	2144206848	123	266	8	7	2574.57	0	0	46	4619450675	6605999032	NA	17433106	46632	2338	NA	NA	4584286735	2714	NA	199	NA	160	NA	NA
1940	1980	2144206848	123	266	8	8	2574.55	0	0	46	4619524894	6623513285	NA	17435585	46788	2789	NA	NA	4584353803	2691	NA	223	NA	163	NA	NA
1908	1916	2145386496	124	264	0	0	2556.42	0	0	46	4585508809	6486955997	NA	17301209	51147	2866	NA	NA	4532626534	2773	NA	0	NA	6	NA	NA
1908	1920	2145386496	124	264	0	1	2556.01	0	0	46	4585003684	6504348796	NA	17301816	51077	2850	NA	NA	4549963277	2789	NA	0	NA	1	NA	NA
1908	1924	2145386496	124	264	0	2	2555.98	0	0	46	4585744401	6522127919	NA	17302466	50981	2873	NA	NA	4549708749	2710	NA	0	NA	0	NA	NA
1908	1928	2145386496	124	264	0	3	2556.38	0	0	46	4587024354	6539345448	NA	17302001	51413	2903	NA	NA	4550041413	2728	NA	0	NA	16	NA	NA
1908	1932	2145386496	124	264	0	4	2565.70	0	0	46	4602184593	6557569813	NA	17305127	51069	2839	NA	NA	4567042019	2838	NA	222	NA	143	NA	NA
1908	1936	2145386496	124	264	0	5	2574.53	0	0	46	4620535639	6573846917	NA	17302268	46900	2415	NA	NA	4584483057	2825	NA	223	NA	160	NA	NA
1908	1940	2145386496	124	264	0	6	2574.77	0	0	46	4619380823	6590948443	NA	17301678	46887	2323	NA	NA	4584513947	2858	NA	209	NA	172	NA	NA
1908	1944	2145386496	124	264	0	7	2574.69	0	0	47	4619407666	6608257528	NA	17301701	47198	2399	NA	NA	4584370588	2840	NA	214	NA	163	NA	NA
1908	1948	2145386496	124	264	0	8	2574.57	0	0	47	4619323384	6625591228	NA	17304147	46944	2718	NA	NA	4584583254	2809	NA	225	NA	157	NA	NA
1912	1920	2145386496	124	264	1	0	2555.37	0	0	46	4584729922	6487287268	NA	17302147	51172	3051	NA	NA	2318189449	2820	NA	0	NA	0	NA	NA
1912	1924	2145386496	124	264	1	1	2555.21	0	0	46	4584978243	6504597830	NA	17302269	51013	2785	NA	NA	2318246310	2071	NA	0	NA	155	NA	NA
1912	1928	2145386496	124	264	1	2	2555.22	0	0	46	4584720539	6521906035	NA	17302485	50835	2979	NA	NA	2318245681	2809	NA	0	NA	0	NA	NA
1912	1932	2145386496	124	264	1	3	2555.52	0	0	47	4584880776	6539091206	NA	17301778	50596	2737	NA	NA	2318162032	2772	NA	0	NA	0	NA	NA
1912	1936	2145386496	124	264	1	4	2566.54	0	0	47	4602046760	6557784640	NA	17302974	51148	2903	NA	NA	2335616501	2733	NA	213	NA	171	NA	NA
1912	1940	2145386496	124	264	1	5	2565.98	0	0	46	4602214492	6573947791	NA	17300393	51042	2736	NA	NA	2335706528	2728	NA	210	NA	0	NA	NA
1912	1944	2145386496	124	264	1	6	2565.03	0	0	46	4602663722	6592192992	NA	17302430	51199	2839	NA	NA	2335489307	2912	NA	211	NA	10	NA	NA
1912	1948	2145386496	124	264	1	7	2565.43	0	0	46	4602932774	6609479187	NA	17302110	50776	2834	NA	NA	2335532976	2714	NA	222	NA	1	NA	NA
1912	1952	2145386496	124	264	1	8	2574.70	0	0	46	4619446615	6625756460	NA	17304523	47056	2866	NA	NA	2352802647	2850	NA	218	NA	162	NA	NA
1916	1924	2145386496	124	264	2	0	2555.60	0	0	46	4585115320	6487415758	NA	17302000	51056	2766	NA	NA	2283514743	2826	NA	0	NA	0	NA	NA
1916	1928	2145386496	124	264	2	1	2556.35	0	0	46	4585648791	6505853954	NA	17300021	50834	3258	NA	NA	2283876926	2870	NA	0	NA	3	NA	NA
1916	1932	2145386496	124	264	2	2	2555.16	0	0	46	4584830363	6521799453	NA	17301751	51102	2983	NA	NA	2283595051	1927	NA	0	NA	166	NA	NA
1916	1936	2145386496	124	264	2	3	2555.19	0	0	46	4584992789	6539336108	NA	17301750	50652	2768	NA	NA	2300896074	2841	NA	0	NA	0	NA	NA
1916	1940	2145386496	124	264	2	4	2555.40	0	0	46	4584736591	6556295891	NA	17302373	50805	2796	NA	NA	2300913721	1941	NA	0	NA	163	NA	NA
1916	1944	2145386496	124	264	2	5	2556.85	0	0	47	4585931721	6574132983	NA	17303539	50829	2752	NA	NA	2300845804	2857	NA	1	NA	1	NA	NA
1916	1948	2145386496	124	264	2	6	2555.71	0	0	47	4585212831	6591202374	NA	17301167	51261	3047	NA	NA	2300906313	2876	NA	0	NA	0	NA	NA
1916	1952	2145386496	124	264	2	7	2567.54	0	0	46	4603540258	6607777736	NA	17301794	46941	2796	NA	NA	2318547108	3011	NA	218	NA	362	NA	NA
1916	1956	2145386496	124	264	2	8	2598.97	0	0	46	4600298507	6620653917	NA	17300340	50812	2953	NA	NA	2318836893	2725	NA	1	NA	9	NA	NA
1920	1928	2145386496	124	264	3	0	2556.71	0	0	47	4584359117	6486848054	NA	17302132	51064	2818	NA	NA	4533403931	2909	NA	0	NA	30	NA	NA
1920	1932	2145386496	124	264	3	1	2555.25	0	0	47	4584830985	6504666055	NA	17302041	51016	2999	NA	NA	4532586437	2061	NA	0	NA	157	NA	NA
1920	1936	2145386496	124	264	3	2	2555.62	0	0	46	4584753165	6521847476	NA	17301742	51149	2788	NA	NA	4550166810	1933	NA	0	NA	168	NA	NA
1920	1940	2145386496	124	264	3	3	2555.95	0	0	46	4585820805	6538816452	NA	17300690	50592	3054	NA	NA	4549601271	2838	NA	0	NA	1	NA	NA
1920	1944	2145386496	124	264	3	4	2555.23	0	0	46	4584696611	6556503119	NA	17302045	50599	3007	NA	NA	4549872591	2718	NA	0	NA	1	NA	NA
1920	1948	2145386496	124	264	3	5	2566.22	0	0	46	4602445237	6574752912	NA	17301238	51237	2758	NA	NA	4567876029	2756	NA	225	NA	16	NA	NA
1920	1952	2145386496	124	264	3	6	2574.61	0	0	46	4620371120	6590964120	NA	17302019	46611	3179	NA	NA	4584391766	2704	NA	215	NA	165	NA	NA
1920	1956	2145386496	124	264	3	7	2574.72	0	0	46	4619799811	6608162289	NA	17302251	46691	2476	NA	NA	4584451517	2816	NA	226	NA	162	NA	NA
1920	1960	2145386496	124	264	3	8	2574.49	0	0	46	4619376728	6625681375	NA	17302103	46752	2373	NA	NA	4584522338	2700	NA	221	NA	156	NA	NA
1924	1932	2145386496	124	264	4	0	2555.28	0	0	47	4584885451	6487445543	NA	17302136	51004	2734	NA	NA	4532574410	2561	NA	0	NA	52	NA	NA
1924	1936	2145386496	124	264	4	1	2555.32	0	0	46	4585582390	6504646982	NA	17302809	51420	2679	NA	NA	4549773854	2765	NA	0	NA	1	NA	NA
1924	1940	2145386496	124	264	4	2	2555.35	0	0	46	4584673844	6521674058	NA	17302278	50994	2769	NA	NA	4549836869	2840	NA	0	NA	0	NA	NA
1924	1944	2145386496	124	264	4	3	2555.29	0	0	47	4585876380	6539247940	NA	17302190	50986	2804	NA	NA	4549878839	2759	NA	1	NA	0	NA	NA
1924	1948	2145386496	124	264	4	4	2565.18	0	0	47	4602968551	6557469035	NA	17304366	51475	2756	NA	NA	4567181073	2929	NA	198	NA	159	NA	NA
1924	1952	2145386496	124	264	4	5	2575.70	0	0	46	4619034215	6573121831	NA	17300202	46830	2372	NA	NA	4585462811	2903	NA	232	NA	172	NA	NA
1924	1956	2145386496	124	264	4	6	2574.54	0	0	46	4619420507	6591097188	NA	17301694	46820	2371	NA	NA	4584439095	2706	NA	212	NA	166	NA	NA
1924	1960	2145386496	124	264	4	7	2575.57	0	0	46	4618892495	6608036311	NA	17301738	46592	2583	NA	NA	4584954637	2710	NA	225	NA	145	NA	NA
1924	1964	2145386496	124	264	4	8	2574.88	0	0	46	4619549493	6625978939	NA	17304325	46921	2826	NA	NA	4584501404	2776	NA	211	NA	162	NA	NA
1928	1936	2145386496	124	264	5	0	2556.16	0	0	46	4585490457	6486623745	NA	17301078	50958	2874	NA	NA	2318825513	2753	NA	0	NA	6	NA	NA
1928	1940	2145386496	124	264	5	1	2559.41	0	0	46	4586669576	6505870359	NA	17298169	50675	2680	NA	NA	2318058700	2815	NA	0	NA	3	NA	NA
1928	1944	2145386496	124	264	5	2	2555.95	0	0	46	4584944222	6521737164	NA	17301962	50985	2981	NA	NA	2318123354	2719	NA	0	NA	0	NA	NA
1928	1948	2145386496	124	264	5	3	2556.41	0	0	47	4584861263	6539111525	NA	17302237	50856	3345	NA	NA	2318221379	2699	NA	1	NA	0	NA	NA
1928	1952	2145386496	124	264	5	4	2568.04	0	0	48	4603260667	6560403435	NA	17307946	50920	2929	NA	NA	2335047152	3013	NA	222	NA	225	NA	NA
1928	1956	2145386496	124	264	5	5	2565.95	0	0	46	4603086440	6575084899	NA	17305438	51902	2735	NA	NA	2335492290	2811	NA	229	NA	154	NA	NA
1928	1960	2145386496	124	264	5	6	2565.79	0	0	46	4602908228	6592028430	NA	17301249	50523	2802	NA	NA	2335618317	2711	NA	198	NA	0	NA	NA
1928	1964	2145386496	124	264	5	7	2564.88	0	0	46	4602359879	6609549171	NA	17303925	50678	2756	NA	NA	2335506667	2744	NA	208	NA	28	NA	NA
1928	1968	2145386496	124	264	5	8	2574.58	0	0	46	4619426695	6625491087	NA	17301773	46725	2395	NA	NA	2352818363	2770	NA	212	NA	160	NA	NA
1932	1940	2145386496	124	264	6	0	2557.63	0	0	46	4585227450	6486982233	NA	17300611	50879	2795	NA	NA	2283923855	2790	NA	0	NA	22	NA	NA
1932	1944	2145386496	124	264	6	1	2555.75	0	0	47	4584566977	6504765144	NA	17303028	51596	2647	NA	NA	2283583845	2825	NA	0	NA	4	NA	NA
1932	1948	2145386496	124	264	6	2	2555.32	0	0	46	4584828984	6521769813	NA	17301991	51011	2875	NA	NA	2283603617	1958	NA	0	NA	163	NA	NA
1932	1952	2145386496	124	264	6	3	2555.20	0	0	46	4584758037	6539155870	NA	17302063	51043	2778	NA	NA	2300935986	2801	NA	0	NA	0	NA	NA
1932	1956	2145386496	124	264	6	4	2555.78	0	0	46	4585133113	6556445777	NA	17302605	50670	2852	NA	NA	2300835893	2847	NA	4	NA	16	NA	NA
1932	1960	2145386496	124	264	6	5	2555.85	0	0	46	4584630134	6573494617	NA	17301450	50929	3004	NA	NA	2300908787	2838	NA	0	NA	3	NA	NA
1932	1964	2145386496	124	264	6	6	2560.91	0	0	47	4585892596	6593031530	NA	17303128	50973	2734	NA	NA	2301895388	2853	NA	1	NA	412	NA	NA
1932	1968	2145386496	124	264	6	7	2565.69	0	0	46	4602505894	6608948278	NA	17300917	51182	2753	NA	NA	2318628784	2715	NA	216	NA	1	NA	NA
1932	1972	2145386496	124	264	6	8	2566.28	0	0	47	4602760467	6626207671	NA	17300671	50472	2778	NA	NA	2318029309	2825	NA	216	NA	1	NA	NA
1936	1944	2145386496	124	264	7	0	2555.20	0	0	46	4584824139	6487215082	NA	17301878	50769	2828	NA	NA	4532591619	2670	NA	0	NA	0	NA	NA
1936	1948	2145386496	124	264	7	1	2555.32	0	0	47	4584790712	6504694320	NA	17302389	50844	2840	NA	NA	4532556808	1989	NA	0	NA	154	NA	NA
1936	1952	2145386496	124	264	7	2	2556.03	0	0	47	4584471999	6521156808	NA	17300996	51128	2789	NA	NA	4550707201	2849	NA	0	NA	0	NA	NA
1936	1956	2145386496	124	264	7	3	2555.50	0	0	46	4585277409	6539184292	NA	17301449	50828	2849	NA	NA	4549649923	2744	NA	0	NA	4	NA	NA
1936	1960	2145386496	124	264	7	4	2555.25	0	0	46	4584745561	6556414955	NA	17302008	50473	2715	NA	NA	4549847730	2719	NA	0	NA	1	NA	NA
1936	1964	2145386496	124	264	7	5	2564.82	0	0	46	4603386076	6575080745	NA	17304998	50884	2908	NA	NA	4567147833	2719	NA	208	NA	160	NA	NA
1936	1968	2145386496	124	264	7	6	2574.45	0	0	47	4619455549	6591035329	NA	17304393	46972	2884	NA	NA	4584504099	2799	NA	214	NA	156	NA	NA
1936	1972	2145386496	124	264	7	7	2575.12	0	0	47	4619295219	6608872778	NA	17303662	46884	2395	NA	NA	4584382740	2905	NA	228	NA	168	NA	NA
1936	1976	2145386496	124	264	7	8	2574.70	0	0	47	4619425231	6625814906	NA	17303386	46528	2806	NA	NA	4584427484	2768	NA	216	NA	166	NA	NA
1940	1948	2145386496	124	264	8	0	2555.28	0	0	46	4584760058	6487170884	NA	17301820	50424	2741	NA	NA	4532597110	2731	NA	0	NA	0	NA	NA
1940	1952	2145386496	124	264	8	1	2556.08	0	0	46	4585620298	6504326433	NA	17301067	50881	2822	NA	NA	4550034132	2865	NA	0	NA	60	NA	NA
1940	1956	2145386496	124	264	8	2	2555.37	0	0	46	4584793253	6521712923	NA	17301763	50417	2794	NA	NA	4549847723	2850	NA	0	NA	4	NA	NA
1940	1960	2145386496	124	264	8	3	2555.27	0	0	46	4584732954	6539009229	NA	17301888	51296	2824	NA	NA	4549923912	2724	NA	0	NA	1	NA	NA
1940	1964	2145386496	124	264	8	4	2564.99	0	0	47	4602428778	6557599226	NA	17304532	50909	2919	NA	NA	4567168253	2862	NA	223	NA	151	NA	NA
1940	1968	2145386496	124	264	8	5	2574.69	0	0	47	4620153241	6573575062	NA	17301887	46798	2366	NA	NA	4584430803	2838	NA	226	NA	166	NA	NA
1940	1972	2145386496	124	264	8	6	2574.65	0	0	47	4620258113	6591181552	NA	17302635	46857	2514	NA	NA	4584436003	2714	NA	211	NA	163	NA	NA
1940	1976	2145386496	124	264	8	7	2575.24	0	0	46	4618998462	6608003532	NA	17301124	46784	2327	NA	NA	4584305494	2733	NA	224	NA	163	NA	NA
1940	1980	2145386496	124	264	8	8	2574.69	0	0	46	4619477376	6625697987	NA	17301981	46960	2449	NA	NA	4584416568	2835	NA	220	NA	166	NA	NA
1908	1916	2146304000	125	262	0	0	2555.67	0	0	47	4585554094	6489766620	NA	17171571	50857	3020	NA	NA	4532423459	2842	NA	0	NA	0	NA	NA
1908	1920	2146304000	125	262	0	1	2555.59	0	0	46	4584451258	6506698122	NA	17170851	51035	2824	NA	NA	4549603149	2733	NA	0	NA	1	NA	NA
1908	1924	2146304000	125	262	0	2	2555.58	0	0	46	4584427916	6523889432	NA	17171126	50154	3341	NA	NA	4549821596	2715	NA	0	NA	1	NA	NA
1908	1928	2146304000	125	262	0	3	2556.07	0	0	46	4584365595	6541050096	NA	17170906	51463	2913	NA	NA	4549911557	2882	NA	0	NA	19	NA	NA
1908	1932	2146304000	125	262	0	4	2565.44	0	0	46	4602301284	6559553128	NA	17171327	50465	2879	NA	NA	4566980500	2717	NA	216	NA	0	NA	NA
1908	1936	2146304000	125	262	0	5	2574.29	0	0	47	4618892468	6575576619	NA	17171540	46713	2468	NA	NA	4584077699	2813	NA	229	NA	169	NA	NA
1908	1940	2146304000	125	262	0	6	2574.35	0	0	46	4618757777	6592430721	NA	17173144	46619	2781	NA	NA	4584137745	2680	NA	217	NA	165	NA	NA
1908	1944	2146304000	125	262	0	7	2574.15	0	0	46	4618743304	6609772676	NA	17173387	47184	2843	NA	NA	4584136316	2765	NA	225	NA	159	NA	NA
1908	1948	2146304000	125	262	0	8	2574.09	0	0	46	4618724279	6626981506	NA	17173637	46796	2779	NA	NA	4584029121	2856	NA	214	NA	157	NA	NA
1912	1920	2146304000	125	262	1	0	2555.01	0	0	47	4585032166	6489593890	NA	17171170	51197	2855	NA	NA	2317801126	2822	NA	0	NA	1	NA	NA
1912	1924	2146304000	125	262	1	1	2555.24	0	0	46	4584409685	6506795770	NA	17170714	50450	3109	NA	NA	2317810128	2860	NA	1	NA	10	NA	NA
1912	1928	2146304000	125	262	1	2	2595.54	0	0	46	4586399038	6525330321	NA	17159739	51072	2793	NA	NA	2318509104	2878	NA	0	NA	9	NA	NA
1912	1932	2146304000	125	262	1	3	2554.98	0	0	47	4584383880	6541253030	NA	17171001	51059	2933	NA	NA	2317821493	1939	NA	0	NA	162	NA	NA
1912	1936	2146304000	125	262	1	4	2564.52	0	0	46	4602277221	6559520428	NA	17171184	50515	2729	NA	NA	2334972881	2700	NA	225	NA	0	NA	NA
1912	1940	2146304000	125	262	1	5	2565.51	0	0	47	4603518181	6577120217	NA	17169975	51158	2887	NA	NA	2334851100	2807	NA	1	NA	1	NA	NA
1912	1944	2146304000	125	262	1	6	2564.71	0	0	46	4602169214	6593681319	NA	17171958	51131	2788	NA	NA	2334943087	2855	NA	220	NA	0	NA	NA
1912	1948	2146304000	125	262	1	7	2564.66	0	0	47	4602037987	6610928760	NA	17173074	51292	2779	NA	NA	2334983312	2787	NA	220	NA	112	NA	NA
1912	1952	2146304000	125	262	1	8	2574.15	0	0	46	4618754965	6627292072	NA	17174193	46821	2843	NA	NA	2352133806	2733	NA	219	NA	154	NA	NA
1916	1924	2146304000	125	262	2	0	2555.18	0	0	46	4584872743	6489756112	NA	17171027	51194	3005	NA	NA	2283428676	2020	NA	0	NA	160	NA	NA
1916	1928	2146304000	125	262	2	1	2555.15	0	0	47	4584376740	6506763344	NA	17170818	51083	2727	NA	NA	2283555160	2818	NA	0	NA	0	NA	NA
1916	1932	2146304000	125	262	2	2	2555.02	0	0	46	4584375217	6523942271	NA	17171156	50612	2740	NA	NA	2283518137	1968	NA	0	NA	160	NA	NA
1916	1936	2146304000	125	262	2	3	2554.97	0	0	46	4584351782	6541050632	NA	17170845	50771	2774	NA	NA	2300694114	2844	NA	0	NA	5	NA	NA
1916	1940	2146304000	125	262	2	4	2555.54	0	0	46	4584179057	6558062402	NA	17171087	50572	2757	NA	NA	2300746797	2737	NA	1	NA	10	NA	NA
1916	1944	2146304000	125	262	2	5	2555.06	0	0	46	4584497050	6575546668	NA	17170971	50956	2841	NA	NA	2300651858	2850	NA	1	NA	0	NA	NA
1916	1948	2146304000	125	262	2	6	2555.03	0	0	46	4584447923	6592785990	NA	17171168	50903	2704	NA	NA	2300646566	2835	NA	0	NA	0	NA	NA
1916	1952	2146304000	125	262	2	7	2564.70	0	0	47	4602272931	6610812594	NA	17170761	50665	2862	NA	NA	2317841887	2802	NA	228	NA	4	NA	NA
1916	1956	2146304000	125	262	2	8	2564.54	0	0	46	4602174357	6628116039	NA	17171278	51071	2707	NA	NA	2317824751	2703	NA	218	NA	0	NA	NA
1920	1928	2146304000	125	262	3	0	2555.03	0	0	46	4584336131	6489605464	NA	17171108	50754	2773	NA	NA	4532601171	2821	NA	0	NA	2	NA	NA
1920	1932	2146304000	125	262	3	1	2556.06	0	0	46	4586159713	6506101748	NA	17169086	50845	2825	NA	NA	4532621430	2918	NA	0	NA	3	NA	NA
1920	1936	2146304000	125	262	3	2	2555.97	0	0	46	4584623317	6523741340	NA	17170124	50385	2809	NA	NA	4549605026	2813	NA	0	NA	4	NA	NA
1920	1940	2146304000	125	262	3	3	2555.10	0	0	47	4584418479	6541022702	NA	17170842	51065	2872	NA	NA	4549623035	2809	NA	1	NA	0	NA	NA
1920	1944	2146304000	125	262	3	4	2555.12	0	0	47	4584356227	6558306478	NA	17171024	50893	2839	NA	NA	4549745517	2012	NA	1	NA	163	NA	NA
1920	1948	2146304000	125	262	3	5	2564.88	0	0	46	4602105159	6576434914	NA	17171132	51195	2711	NA	NA	4566923693	2835	NA	222	NA	4	NA	NA
1920	1952	2146304000	125	262	3	6	2574.13	0	0	46	4618656098	6592590115	NA	17170853	46682	2427	NA	NA	4584146886	2703	NA	224	NA	157	NA	NA
1920	1956	2146304000	125	262	3	7	2574.25	0	0	46	4618714698	6610002170	NA	17174013	46909	2881	NA	NA	4584124155	2874	NA	216	NA	156	NA	NA
1920	1960	2146304000	125	262	3	8	2574.22	0	0	47	4618801839	6626991013	NA	17173231	46971	2842	NA	NA	4584147008	2800	NA	220	NA	165	NA	NA
1924	1932	2146304000	125	262	4	0	2555.04	0	0	46	4584332289	6489702692	NA	17171285	50520	2785	NA	NA	4532486910	2801	NA	1	NA	4	NA	NA
1924	1936	2146304000	125	262	4	1	2555.17	0	0	46	4584412529	6506594765	NA	17170577	51480	2860	NA	NA	4549827415	2828	NA	0	NA	1	NA	NA
1924	1940	2146304000	125	262	4	2	2555.14	0	0	46	4584256400	6523925513	NA	17170907	50745	2693	NA	NA	4549791356	2801	NA	1	NA	2	NA	NA
1924	1944	2146304000	125	262	4	3	2554.97	0	0	46	4584383650	6541162747	NA	17171118	51219	2899	NA	NA	4549707740	2746	NA	1	NA	0	NA	NA
1924	1948	2146304000	125	262	4	4	2564.70	0	0	46	4601856494	6559631359	NA	17174112	51066	2901	NA	NA	4566879703	2809	NA	222	NA	161	NA	NA
1924	1952	2146304000	125	262	4	5	2574.27	0	0	46	4618884121	6575522937	NA	17171114	47162	2446	NA	NA	4584125200	2826	NA	209	NA	163	NA	NA
1924	1956	2146304000	125	262	4	6	2574.19	0	0	46	4618807430	6592504484	NA	17173298	46752	2786	NA	NA	4584020415	2801	NA	223	NA	168	NA	NA
1924	1960	2146304000	125	262	4	7	2574.19	0	0	47	4618872469	6609815247	NA	17173348	46851	2781	NA	NA	4584118919	2847	NA	216	NA	158	NA	NA
1924	1964	2146304000	125	262	4	8	2574.05	0	0	47	4618677047	6626862232	NA	17173241	46691	2799	NA	NA	4584156260	2820	NA	207	NA	159	NA	NA
1928	1936	2146304000	125	262	5	0	2555.08	0	0	46	4584345625	6489537147	NA	17170627	50827	2921	NA	NA	2317794088	2749	NA	0	NA	1	NA	NA
1928	1940	2146304000	125	262	5	1	2558.23	0	0	47	4585275153	6506393652	NA	17168040	50880	2660	NA	NA	2318435971	2888	NA	1	NA	15	NA	NA
1928	1944	2146304000	125	262	5	2	2556.32	0	0	46	4584444032	6524235742	NA	17171712	50790	2848	NA	NA	2317741683	2873	NA	0	NA	7	NA	NA
1928	1948	2146304000	125	262	5	3	2555.73	0	0	47	4584480075	6541154928	NA	17170961	50681	2800	NA	NA	2317878466	2723	NA	0	NA	0	NA	NA
1928	1952	2146304000	125	262	5	4	2565.74	0	0	46	4601506489	6559178735	NA	17173993	51106	2831	NA	NA	2335041542	2726	NA	217	NA	182	NA	NA
1928	1956	2146304000	125	262	5	5	2565.23	0	0	47	4602374553	6576486803	NA	17170624	51386	2724	NA	NA	2334960329	2667	NA	234	NA	0	NA	NA
1928	1960	2146304000	125	262	5	6	2565.17	0	0	46	4602222649	6593557836	NA	17170601	50810	2749	NA	NA	2335091545	2780	NA	229	NA	0	NA	NA
1928	1964	2146304000	125	262	5	7	2598.55	0	0	46	4598748675	6610306302	NA	17175254	50486	2781	NA	NA	2335629723	2749	NA	226	NA	0	NA	NA
1928	1968	2146304000	125	262	5	8	2574.87	0	0	46	4618485060	6626978495	NA	17171908	46924	2429	NA	NA	2352401046	2747	NA	220	NA	166	NA	NA
1932	1940	2146304000	125	262	6	0	2554.94	0	0	46	4584390212	6489722908	NA	17171076	50201	2731	NA	NA	2283484256	2710	NA	0	NA	0	NA	NA
1932	1944	2146304000	125	262	6	1	2555.19	0	0	47	4584421743	6506721019	NA	17171431	51000	2812	NA	NA	2283450735	1940	NA	0	NA	154	NA	NA
1932	1948	2146304000	125	262	6	2	2555.05	0	0	46	4584414265	6523822482	NA	17170828	50738	2714	NA	NA	2283451354	1963	NA	0	NA	155	NA	NA
1932	1952	2146304000	125	262	6	3	2555.09	0	0	46	4584516214	6541006591	NA	17171507	50832	2827	NA	NA	2300628441	2718	NA	0	NA	1	NA	NA
1932	1956	2146304000	125	262	6	4	2554.91	0	0	46	4584387958	6558310950	NA	17171081	50682	2798	NA	NA	2300670382	1928	NA	0	NA	166	NA	NA
1932	1960	2146304000	125	262	6	5	2555.31	0	0	46	4584277195	6575221738	NA	17171203	50581	2988	NA	NA	2300609043	2722	NA	0	NA	2	NA	NA
1932	1964	2146304000	125	262	6	6	2555.04	0	0	47	4584529854	6592629882	NA	17170612	50965	2890	NA	NA	2300666086	2052	NA	0	NA	162	NA	NA
1932	1968	2146304000	125	262	6	7	2566.21	0	0	46	4602314152	6610934397	NA	17172325	51176	2867	NA	NA	2317682785	2727	NA	214	NA	170	NA	NA
1932	1972	2146304000	125	262	6	8	2564.41	0	0	47	4602145795	6628021656	NA	17170949	50756	3190	NA	NA	2317851513	2691	NA	219	NA	0	NA	NA
1936	1944	2146304000	125	262	7	0	2554.93	0	0	47	4584328136	6489517792	NA	17170846	51306	2805	NA	NA	4532492055	2042	NA	0	NA	164	NA	NA
1936	1948	2146304000	125	262	7	1	2554.99	0	0	46	4584507059	6506940191	NA	17171206	51132	2841	NA	NA	4532546979	2003	NA	0	NA	164	NA	NA
